CustomerActionIdsMindboxId;CustomerActionActionTemplateIdsSystemName;CustomerActionActionTemplateName;CustomerActionDateTimeUtc;CustomerActionCreationDateTimeUtc;CustomerActionBrandIdsSystemName;CustomerActionChannelIdsMindboxId;CustomerActionChannelName;CustomerActionChannelIdsExternalId;CustomerActionChannelIdsSystemName;CustomerActionChannelUtmCampaign;CustomerActionChannelUtmSource;CustomerActionChannelUtmMedium;CustomerActionChannelUtmContent;CustomerActionChannelUtmTerm;CustomerActionCustomerIdsBackendID;CustomerActionCustomerIdsWebsiteID;CustomerActionCustomerIdsMindboxId
11516;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11508
11529;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11518
11526;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11519
11537;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11523
11547;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11537
11557;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11541
11553;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11543
11560;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11552
11564;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11557
11572;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11564
11577;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11567
11581;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11573
11586;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11578
11603;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11595
11602;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11596
11609;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11600
11613;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11605
11621;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11613
11622;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11615
11625;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11616
11626;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11617
11633;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11623
11641;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11634
11643;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11635
11646;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11639
11664;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11654
15144;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11654
14331;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11654
11665;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11656
11676;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11665
11684;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11675
11686;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11678
11698;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11679
11691;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11682
11696;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11685
11700;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11690
11704;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11695
11712;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11701
11719;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11710
11726;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11717
11735;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11725
11741;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11734
11745;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11735
11747;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11737
11746;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11738
11758;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11748
11772;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11756
11773;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11759
11775;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11763
11776;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11765
11777;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11767
11803;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11787
11804;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11790
11830;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11807
11832;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11808
11833;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11813
11838;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11817
11848;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11826
11854;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11830
11857;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11832
11859;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11836
11868;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11843
11875;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11851
11879;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11854
11882;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11856
11888;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11860
11892;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11866
11915;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11882
11924;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11888
11926;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11891
11928;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11894
11942;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11898
11943;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11900
11940;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11906
11951;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11909
11953;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11916
11966;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11927
11965;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11928
11967;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11929
11973;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11933
11974;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11934
11987;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11945
11992;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11947
12011;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11962
12012;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11963
12010;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11964
12028;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11976
12029;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11979
12032;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11981
12063;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11989
12039;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;11990
12053;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12001
12059;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12006
12072;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12018
12074;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12020
12073;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12021
12080;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12023
12082;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12027
12110;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12049
12111;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12054
12119;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12059
29115;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:33;19.03.2022 21:33;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12059
12125;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12065
12128;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12066
12132;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12069
12134;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12071
12151;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12078
12150;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12079
12149;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12084
12173;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12102
12174;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12103
12188;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12114
12191;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12116
12190;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12117
12203;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12125
12202;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12127
12205;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12128
12228;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12137
12230;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12148
12236;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12153
12238;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12157
12243;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12162
12259;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12169
12262;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12173
12264;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12176
12274;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12186
12287;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12197
12290;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12199
12302;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12208
12305;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12211
12318;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12221
12332;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12222
12317;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12223
12329;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12228
12341;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12233
12338;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12237
12340;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12239
12339;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12240
12367;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12257
12368;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12262
12384;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12272
12391;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12279
12401;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12290
12402;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12291
12406;ImportPriPerenoseIstoricheskoj;Импорт при переносе исторической базы клиентов;19.03.2022 21:32;19.03.2022 21:32;Dobroaif;9;Сайт;Site;Sajt;;;;;;;;12293
